Rk,Player,School,Conf,G,Rec,Yds,Avg,TD,Att,Yds,Avg,TD,Plays,Yds,Avg,TD
449,Larry Rose III\larry-rose-iii-1,New Mexico State,Sun Belt,11,23,172,7.5,1,186,1102,5.9,9,209,1274,6.1,10
450,Nick Holley\nick-holley-1,Kent State,MAC,11,27,199,7.4,1,125,516,4.1,3,152,715,4.7,4
451,Devontae Booker*\devontae-booker-1,Utah,Pac-12,13,43,306,7.1,2,292,1512,5.2,10,335,1818,5.4,12
452,Stephen Nelson\stephen-nelson-1,SMU,American,10,28,200,7.1,0,0,0,,0,28,200,7.1,0
453,Darius Joseph\darius-joseph-1,SMU,American,10,54,379,7.0,2,1,4,4.0,0,55,383,7.0,2
454,Taquan Mizzell\taquan-mizzell-1,Virginia,ACC,12,39,271,6.9,0,64,280,4.4,2,103,551,5.3,2
455,Storm Woods\storm-woods-1,Oregon State,Pac-12,10,26,179,6.9,1,121,766,6.3,5,147,945,6.4,6
456,Kam Jones\kam-jones-1,UTSA,CUSA,12,34,232,6.8,0,25,69,2.8,1,59,301,5.1,1
457,Joshua Quezada*\joshua-quezada-1,Fresno State,MWC,13,33,223,6.8,1,134,525,3.9,5,167,748,4.5,6
458,Adam Humphries*\adam-humphries-1,Clemson,ACC,13,30,204,6.8,0,5,5,1.0,1,35,209,6.0,1
459,Travis Greene*\travis-greene-1,Bowling Green State,MAC,12,27,175,6.5,1,180,949,5.3,12,207,1124,5.4,13
460,Jalen Hurd*\jalen-hurd-1,Tennessee,SEC,13,35,221,6.3,2,190,899,4.7,5,225,1120,5.0,7
461,Tony Jones\tony-jones-7,Colorado,Pac-12,12,24,151,6.3,0,94,403,4.3,3,118,554,4.7,3
462,Gerard Johnson\gerard-johnson-1,Old Dominion,CUSA,11,24,149,6.2,0,100,493,4.9,1,124,642,5.2,1
463,Akeem Hunt\akeem-hunt-1,Purdue,Big Ten,12,48,293,6.1,2,173,949,5.5,6,221,1242,5.6,8
464,Tyler Cain\tyler-cain-1,Louisiana-Monroe,Sun Belt,12,45,273,6.1,0,63,214,3.4,0,108,487,4.5,0
465,Kevin Parks\kevin-parks-1,Virginia,ACC,12,30,179,6.0,2,189,745,3.9,4,219,924,4.2,6
466,Kenneth Harper\kenneth-harper-1,Temple,American,12,27,158,5.9,1,87,307,3.5,5,114,465,4.1,6
467,Tevin Coleman\tevin-coleman-1,Indiana,Big Ten,12,25,141,5.6,0,270,2036,7.5,15,295,2177,7.4,15
468,T.J. Logan*\tj-logan-1,North Carolina,ACC,13,26,144,5.5,0,119,582,4.9,3,145,726,5.0,3
469,Sherman Badie\sherman-badie-1,Tulane,American,12,24,108,4.5,1,121,688,5.7,3,145,796,5.5,4
470,Marteze Waller*\marteze-waller-1,Fresno State,MWC,14,27,120,4.4,0,225,1368,6.1,11,252,1488,5.9,11
