Rk,Player,School,Conf,G,Rec,Yds,Avg,TD,Att,Yds,Avg,TD,Plays,Yds,Avg,TD
444,David Hood*\david-hood-2,Temple,American,13,25,172,6.9,1,130,638,4.9,5,155,810,5.2,6
445,James Williams*\james-williams-13,Washington State,Pac-12,13,71,482,6.8,3,92,395,4.3,1,163,877,5.4,4
446,Adrian Killins*\adrian-killins-1,UCF,American,13,25,169,6.8,1,123,790,6.4,10,148,959,6.5,11
447,Tyler Cogswell\tyler-cogswell-1,Cincinnati,American,11,23,149,6.5,2,0,0,,0,23,149,6.5,2
448,Nolan Givan\nolan-givan-1,Ball State,MAC,11,25,159,6.4,4,0,0,,0,25,159,6.4,4
449,Justin Jackson*\justin-jackson-5,Northwestern,Big Ten,13,44,276,6.3,0,287,1311,4.6,11,331,1587,4.8,11
450,Lajuan Hunt*\lajuan-hunt-1,Utah State,MWC,13,30,187,6.2,1,169,828,4.9,11,199,1015,5.1,12
451,Justice Hill*\justice-hill-1,Oklahoma State,Big 12,13,31,190,6.1,1,268,1467,5.5,15,299,1657,5.5,16
452,Nyheim Hines*\nyheim-hines-1,North Carolina State,ACC,13,26,152,5.8,0,197,1113,5.6,12,223,1265,5.7,12
453,Diocemy Saint Juste\diocemy-saint-juste-1,Hawaii,MWC,12,28,157,5.6,1,282,1510,5.4,7,310,1667,5.4,8
454,John Leday*\john-leday-1,Houston,American,11,25,141,5.6,1,1,3,3.0,0,26,144,5.5,1
455,JaMycal Hasty\jamycal-hasty-1,Baylor,Big 12,8,25,105,4.2,0,76,314,4.1,1,101,419,4.1,1
